26.4641 	INFO 	Loaded monitor calibration from ['2024_10_30 16:29']
146.5119 	EXP 	text_7: height = 0.05
146.5119 	EXP 	text_7: height = 0.05
146.5119 	EXP 	text_7: text = 'Trial #6'
146.5119 	EXP 	text_7: autoDraw = True
149.0225 	EXP 	text_7: autoDraw = False
149.0225 	EXP 	image: image = 'suspect6.png'
149.0225 	EXP 	image: autoDraw = True
150.5300 	EXP 	image: autoDraw = False
150.5300 	EXP 	image: autoDraw = False
150.5300 	EXP 	fixation: autoDraw = True
160.5504 	EXP 	fixation: autoDraw = False
160.5504 	EXP 	left: image = 'innocent6.png'
160.5504 	EXP 	right: image = 'target6.png'
160.5504 	EXP 	left: autoDraw = True
160.5504 	EXP 	right: autoDraw = True
162.8028 	EXP 	New trial (rep=6, index=0): None
162.8099 	DATA 	Keypress: right
162.8172 	EXP 	left: autoDraw = False
162.8172 	EXP 	right: autoDraw = False
162.8172 	EXP 	text_7: height = 0.05
162.8172 	EXP 	text_7: height = 0.05
162.8172 	EXP 	text_7: height = 0.05
162.8172 	EXP 	text_7: text = 'Trial #7'
162.8172 	EXP 	text_7: autoDraw = True
165.3219 	EXP 	text_7: autoDraw = False
165.3219 	EXP 	image: image = 'suspect7.png'
165.3219 	EXP 	image: autoDraw = True
166.8212 	EXP 	image: autoDraw = False
166.8212 	EXP 	image: autoDraw = False
166.8212 	EXP 	fixation: autoDraw = True
176.8353 	EXP 	fixation: autoDraw = False
176.8353 	EXP 	fixation: autoDraw = False
176.8353 	EXP 	left: image = 'target7.png'
176.8353 	EXP 	right: image = 'innocent7.png'
176.8353 	EXP 	left: autoDraw = True
176.8353 	EXP 	right: autoDraw = True
178.8484 	EXP 	New trial (rep=7, index=0): None
178.8552 	DATA 	Keypress: left
178.8629 	EXP 	left: autoDraw = False
178.8629 	EXP 	right: autoDraw = False
178.8629 	EXP 	text_7: height = 0.05
178.8629 	EXP 	text_7: height = 0.05
178.8629 	EXP 	text_7: height = 0.05
178.8629 	EXP 	text_7: text = 'Trial #8'
178.8629 	EXP 	text_7: autoDraw = True
181.3716 	EXP 	text_7: autoDraw = False
181.3716 	EXP 	image: image = 'suspect8.png'
181.3716 	EXP 	image: autoDraw = True
182.8796 	EXP 	image: autoDraw = False
182.8796 	EXP 	image: autoDraw = False
182.8796 	EXP 	fixation: autoDraw = True
192.8907 	EXP 	fixation: autoDraw = False
192.8907 	EXP 	fixation: autoDraw = False
192.8907 	EXP 	left: image = 'innocent8.png'
192.8907 	EXP 	right: image = 'target8.png'
192.8907 	EXP 	left: autoDraw = True
192.8907 	EXP 	right: autoDraw = True
198.8148 	EXP 	New trial (rep=8, index=0): None
198.8216 	DATA 	Keypress: right
198.8290 	EXP 	left: autoDraw = False
198.8290 	EXP 	right: autoDraw = False
198.8290 	EXP 	text_7: height = 0.05
198.8290 	EXP 	text_7: height = 0.05
198.8290 	EXP 	text_7: height = 0.05
198.8290 	EXP 	text_7: text = 'Trial #9'
198.8290 	EXP 	text_7: autoDraw = True
201.3336 	EXP 	text_7: autoDraw = False
201.3336 	EXP 	image: image = 'suspect9.png'
201.3336 	EXP 	image: autoDraw = True
202.8361 	EXP 	image: autoDraw = False
202.8361 	EXP 	image: autoDraw = False
202.8361 	EXP 	fixation: autoDraw = True
212.8503 	EXP 	fixation: autoDraw = False
212.8503 	EXP 	fixation: autoDraw = False
212.8503 	EXP 	left: image = 'target9.png'
212.8503 	EXP 	right: image = 'innocent9.png'
212.8503 	EXP 	left: autoDraw = True
212.8503 	EXP 	right: autoDraw = True
217.2521 	EXP 	New trial (rep=9, index=0): None
217.2587 	DATA 	Keypress: left
217.2661 	EXP 	left: autoDraw = False
217.2661 	EXP 	right: autoDraw = False
217.2661 	EXP 	text_7: height = 0.05
217.2661 	EXP 	text_7: height = 0.05
217.2661 	EXP 	text_7: height = 0.05
217.2661 	EXP 	text_7: text = 'Trial #10'
217.2661 	EXP 	text_7: autoDraw = True
219.7724 	EXP 	text_7: autoDraw = False
219.7724 	EXP 	image: image = 'suspect10.png'
219.7724 	EXP 	image: autoDraw = True
220.2779 	EXP 	image: autoDraw = False
220.2779 	EXP 	image: autoDraw = False
220.2779 	EXP 	fixation: autoDraw = True
230.2938 	EXP 	fixation: autoDraw = False
230.2938 	EXP 	left: image = 'target10.png'
230.2938 	EXP 	right: image = 'innocent10.png'
230.2938 	EXP 	left: autoDraw = True
230.2938 	EXP 	right: autoDraw = True
232.7130 	EXP 	New trial (rep=10, index=0): None
232.7187 	DATA 	Keypress: left
232.7254 	EXP 	left: autoDraw = False
232.7254 	EXP 	right: autoDraw = False
232.7254 	EXP 	text_7: height = 0.05
232.7254 	EXP 	text_7: height = 0.05
232.7254 	EXP 	text_7: height = 0.05
232.7254 	EXP 	text_7: text = 'Trial #11'
232.7254 	EXP 	text_7: autoDraw = True
235.2469 	EXP 	text_7: autoDraw = False
235.2469 	EXP 	image: image = 'suspect11.png'
235.2469 	EXP 	image: autoDraw = True
236.7523 	EXP 	image: autoDraw = False
236.7523 	EXP 	image: autoDraw = False
236.7523 	EXP 	fixation: autoDraw = True
246.7665 	EXP 	fixation: autoDraw = False
246.7665 	EXP 	fixation: autoDraw = False
246.7665 	EXP 	left: image = 'target11.png'
246.7665 	EXP 	right: image = 'innocent11.png'
246.7665 	EXP 	left: autoDraw = True
246.7665 	EXP 	right: autoDraw = True
251.1457 	EXP 	New trial (rep=11, index=0): None
251.1516 	DATA 	Keypress: right
251.1584 	EXP 	left: autoDraw = False
251.1584 	EXP 	right: autoDraw = False
251.1584 	EXP 	text_7: height = 0.05
251.1584 	EXP 	text_7: height = 0.05
251.1584 	EXP 	text_7: height = 0.05
251.1584 	EXP 	text_7: text = 'Trial #12'
251.1584 	EXP 	text_7: autoDraw = True
253.6667 	EXP 	text_7: autoDraw = False
253.6667 	EXP 	image: image = 'suspect12.png'
253.6667 	EXP 	image: autoDraw = True
254.1696 	EXP 	image: autoDraw = False
254.1696 	EXP 	image: autoDraw = False
254.1696 	EXP 	fixation: autoDraw = True
264.1852 	EXP 	fixation: autoDraw = False
264.1852 	EXP 	fixation: autoDraw = False
264.1852 	EXP 	left: image = 'innocent12.png'
264.1852 	EXP 	right: image = 'target12.png'
264.1852 	EXP 	left: autoDraw = True
264.1852 	EXP 	right: autoDraw = True
266.5880 	DATA 	Keypress: escape
267.3430 	EXP 	window1: mouseVisible = True
267.3445 	INFO 	saved data to /Users/codylejang/Desktop/eyewitness/data/cody_eyewitness_2024-11-22_07h45.43.487.psydat
267.3481 	INFO 	saved data to '/Users/codylejang/Desktop/eyewitness/data/cody_eyewitness_2024-11-22_07h45.43.487.csv'
